"","vert_name_chn","degree2","betweenness2","closeness2","clust_coeff2","pagerank2","eigen_c2"
"58",58,8,4.47956118424481,0.000503271263210871,0.571428571428571,0.000413591864708551,0.0176867241439315
"59",59,92,1447.70172390541,0.00058343057176196,0.233635929288103,0.00272630276701386,0.150466075592722
"60",60,86,58.5765650815084,0.000458715596330275,0.554035567715458,0.00170050878806973,0.346164264919081
"61",61,12,6.20808921500922,0.000482392667631452,0.621212121212121,0.000490679722920267,0.0223638243566925
"62",62,38,272.826885444751,0.000560852495793606,0.308677098150782,0.00116807740513191,0.0953016299708637
"63",63,64,293.980030588932,0.000568181818181818,0.283730158730159,0.00187930891841868,0.135038652560288
"64",64,66,289.445214513625,0.000572737686139748,0.303030303030303,0.00187377386109795,0.149178601011652
"65",65,19,40.9321640147892,0.000446627958910228,0.415204678362573,0.000564322970634232,0.0723309453610688
"66",66,5,0,0.000419463087248322,1,0.000273551907992867,0.0189015213329699
"67",67,51,12.4350382863301,0.000464252553389044,0.746666666666667,0.00108116570363107,0.214501722464598
"68",68,3,0.530882654951513,0.000427350427350427,0.333333333333333,0.000258747635569702,0.00450328219347309
"69",69,115,272.406832861449,0.000505816894284269,0.461784897025172,0.00228750346160336,0.411368142011109
"70",70,14,54.9604957768494,0.00045766590389016,0.395604395604396,0.000515149086149419,0.0372569585626842
"71",71,1,0,0.000368324125230203,0,0.00020771638344374,0.000434537866383271
"72",72,24,25.2781795378941,0.000524383848977452,0.471014492753623,0.000832441831600072,0.0466056265990895
"73",73,1,0,0.000396982929734021,0,0.00020009985559412,0.00260751668130984
"74",74,15,4.58192715775759,0.000525762355415352,0.761904761904762,0.00055489101008424,0.0362367898957108
"75",75,10,16.8259910625504,0.000465549348230913,0.488888888888889,0.000464433726166163,0.0173167310942671
"76",76,7,0.704159573867952,0.000504540867810293,0.619047619047619,0.000367550429301289,0.0181227013921155
"77",77,23,45.1829398924057,0.000520291363163372,0.328063241106719,0.000789000713174968,0.0371118031643992
"78",78,39,123.266363126428,0.000541125541125541,0.411605937921727,0.00125212125750291,0.0795375098640064
"79",79,138,266.411198709071,0.000467726847521048,0.123876018195282,0.00268326789777132,0.563361854288554
"80",80,48,556.026843543652,0.000530785562632696,0.299645390070922,0.00153954768058999,0.0795061239572463
"81",81,16,60.5627405665889,0.000438981562774363,0.641666666666667,0.000516168008460993,0.0625387427243388
"82",82,7,6.812537596606,0.000427167876975651,0.333333333333333,0.000420927649809992,0.00583798316724514
"83",83,7,7.27095367655731,0.000459770114942529,0.428571428571429,0.000381611121752882,0.0114617012125426
"84",84,15,67.5817000602801,0.000471698113207547,0.295238095238095,0.000671576907657861,0.0173439047758795
"85",85,47,328.47290421836,0.000561797752808989,0.335800185013876,0.0015086864497217,0.0826413630930666
"86",86,11,4.03059686978733,0.000478011472275335,0.581818181818182,0.000456263175724458,0.0207347126055773
"87",87,9,9.27175455807122,0.000498753117206983,0.444444444444444,0.000433354751048464,0.0252975759935743
"88",88,7,1.09154371243295,0.000460405156537753,0.476190476190476,0.000348947767320362,0.0144999418047363
"89",89,33,180.065060808722,0.000547345374931582,0.418560606060606,0.000855398453610152,0.142456722349651
"90",90,10,0.975002396392683,0.00043859649122807,0.688888888888889,0.000360982893416806,0.0534374029642071
"91",91,9,5.53158610470058,0.000420344682639765,0.333333333333333,0.000431597691687047,0.0089292541578652
"92",92,4,0.887770035518487,0.000417885499373172,0.5,0.000281827840226063,0.00552141104795043
"93",93,6,4.54381815899814,0.000446827524575514,0.533333333333333,0.000335784483475018,0.00994733734662966
"94",94,8,0.459064646679808,0.000465332712889716,0.785714285714286,0.000374698832391323,0.0200014360910863
"95",95,2,0,0.000388500388500389,1,0.000253225999722624,0.0015869076245048
"96",96,71,2042.54223315255,0.000561482313307131,0.14728370221328,0.00246019704080796,0.100174634482854
"97",97,160,5151.44118344206,0.000630517023959647,0.147562893081761,0.00463049047444133,0.272701607099101
"98",98,24,3.41404545557227,0.000492125984251968,0.16304347826087,0.000779916514449586,0.0579829917945447
"99",99,11,10.3043872622751,0.000497017892644135,0.672727272727273,0.000472868557963878,0.0250095440337328
"100",100,84,37.4649786249056,0.000440722785368004,0.168674698795181,0.00166801038998767,0.356838236711768
"101",101,13,2.42327567730433,0.000417362270450751,0.333333333333333,0.000515949446202338,0.0237645634537178
"102",102,160,2385.77665939448,0.000579710144927536,0.0503930817610063,0.00449387698562198,0.300644901422356
"103",103,4,0.7591756581556,0.000416840350145894,0.5,0.00029037506347664,0.00473538224999486
"104",104,8,5.30799098823515,0.000461254612546125,0.392857142857143,0.000401171759905233,0.0189575190218335
"105",105,12,70.696701586877,0.000517063081695967,0.696969696969697,0.000520592371949691,0.0283964175620254
"106",106,1,0,0.000398247710075667,0,0.000201335439074737,0.00193443531582501
"107",107,23,16.8965647352398,0.000481231953801732,0.383399209486166,0.000773379146600254,0.0422759496859828
"108",108,33,1.85460281128916,0.000430663221360896,0.75,0.000750135733761677,0.13900937922818
"109",109,7,1.86216005173152,0.000498504486540379,0.571428571428571,0.000379046489499865,0.0128668293966397
"110",110,7,4.50933779923179,0.000412881915772089,0.285714285714286,0.0003812878898752,0.008888101256922
"111",111,4,0.0598934063373719,0.000495540138751239,0.833333333333333,0.000279858815870545,0.0138299043822146
"112",112,8,6.44499943149502,0.000512557662737058,0.714285714285714,0.000399464188701588,0.0205644264517699
"113",113,26,84.3998595774783,0.000478697941598851,0.246153846153846,0.000942989821961827,0.0416410528625832
"114",114,15,16.1184483114026,0.000446827524575514,0.180952380952381,0.000585577648355627,0.0267135369074089
"115",115,1,0,0.000408163265306122,0,0.000201240871452413,0.00249693915823189
"116",116,3,1.67767831770389,0.000428816466552316,0.333333333333333,0.000285287867590469,0.00458282179919745
"117",117,1,0,0.000426621160409556,0,0.000201801835003805,0.0036847374120952
"118",118,4,0.126279083008562,0.000501504513540622,0.833333333333333,0.000277845378963715,0.0146502947187217
"119",119,5,1.86662966304002,0.000422832980972516,0.7,0.000322212194397964,0.00495306305435563
"120",120,44,128.195460847018,0.000554323725055432,0.366807610993657,0.00136739372972853,0.0780942657224162
"121",121,3,0.231263941799836,0.000442282176028306,0.666666666666667,0.000264459384655232,0.00690562140888601
"122",122,4,39.5353887959474,0.000449438202247191,0.166666666666667,0.000340415392686761,0.00851692003738689
"123",123,10,5.35528770581375,0.000475737392959087,0.711111111111111,0.00044920292782802,0.0188181000611915
"124",124,16,81.4237252031449,0.000516528925619835,0.625,0.00064545268880534,0.0377895221791355
"125",125,155,2793.08615147167,0.000626959247648903,0.183158776707164,0.00426900626021266,0.314503184425102
"126",126,17,20.9504902915646,0.000538213132400431,0.661764705882353,0.000590089433617391,0.0621506224992439
"127",127,54,167.128774225516,0.00046339202965709,0.0454227812718379,0.00158005924825437,0.133988517303488
"128",128,12,1.34639814045622,0.000504540867810293,0.121212121212121,0.000534347639003015,0.0277865258331935
"129",129,11,16.2379372143952,0.000424808836023789,0.290909090909091,0.000406513980173352,0.0318097576835643
"130",130,12,16.297088446252,0.000488997555012225,0.606060606060606,0.000516802722634028,0.0218148582499808
"131",131,61,19.4986064766965,0.000454959053685168,0.651912568306011,0.00125807510161898,0.251731274625479
"132",132,4,3.10349343439566,0.000429184549356223,0.166666666666667,0.000290043712757739,0.00590164359698371
"133",133,1,0,0.000308071472581639,0,0.000261399048595674,6.97099094043404e-05
"134",134,5,0.983333333333333,0.000411353352529823,0.7,0.000331384258246617,0.00441981168980898
"135",135,88,1099.30025982594,0.000589275191514437,0.264629049111808,0.00260876358799824,0.160506634431091
"136",136,13,19.992209079172,0.000459770114942529,0.435897435897436,0.000548574365305818,0.0141594587758021
"137",137,27,51.2703143966726,0.000546149645002731,0.561253561253561,0.000701557965436888,0.127351341073354
"138",138,2,0,0.00049480455220188,1,0.000229482981855128,0.0111589058254564
"139",139,66,634.783932356218,0.000535045478865704,0.0573426573426573,0.00190878524778533,0.117039170579039
"140",140,39,734.832955599787,0.000526038926880589,0.157894736842105,0.00148080676469093,0.0648773603958127
"141",141,32,2.50884682084689,0.000439753737906772,0.719758064516129,0.000744272661389057,0.14200079992085
"142",142,2,0,0.000427167876975651,1,0.000236647302930358,0.00405216682581219
"143",143,6,2.3923572924103,0.00043994720633524,0.666666666666667,0.000348603320497671,0.00859065689209579
"144",144,80,525.296315268294,0.000548546352166758,0.0958860759493671,0.00233460957808039,0.179561454482357
"145",145,25,92.3157844803813,0.000552486187845304,0.386666666666667,0.000822432052732114,0.0636463185636977
"146",146,38,217.312820195194,0.000567536889897843,0.271692745376956,0.00120315227362593,0.0779505612786911
"147",147,80,170.113679769045,0.00047438330170778,0.141455696202532,0.00161809450691508,0.338618354295734
"148",148,2,0,0.000447027268663388,1,0.000247530712165611,0.00492188405982916
"149",149,26,12.3423692929971,0.000519480519480519,0.123076923076923,0.00085983526076781,0.0556619160839748
"150",150,8,1.04822622501915,0.000499251123315027,0.714285714285714,0.000391654104692965,0.0166978492183182
"151",151,18,2.51351661693094,0.000475511174512601,0.150326797385621,0.000650583743786453,0.0334666415338889
"152",152,75,29.5504622557325,0.000458505272810637,0.636756756756757,0.00149469458863059,0.28843089158569
"153",153,28,89.695704111536,0.000539083557951483,0.428571428571429,0.000891585106178393,0.0696400175136221
"154",154,89,877.115330605541,0.000569151963574274,0.364657814096016,0.00197276783643188,0.318969576687174
"155",155,35,380.454186256033,0.000551267916207277,0.341176470588235,0.00102882378901438,0.0997658524168091
"156",156,105,2005.39825653244,0.000578034682080925,0.217216117216117,0.00319071975920773,0.143881360587985
"157",157,5,1.20805949384382,0.000502008032128514,0.7,0.000320080584435698,0.0120119674697201
"158",158,9,48.6326837963032,0.000425531914893617,0.222222222222222,0.000488949083060768,0.00840330770499666
"159",159,2,0,0.000401445202729827,1,0.000226179034148375,0.00326529919552278
"160",160,119,228.804256252437,0.000494315373208107,0.450078336419313,0.002349286201146,0.422030962675045
"161",161,1,0,0.000419991600167997,0,0.00020066748159773,0.00382405021981482
"162",162,30,256.763914148608,0.000565291124929339,0.393103448275862,0.000966235264041854,0.0825035401335357
"163",163,30,91.4805588413843,0.000546746856205577,0.36551724137931,0.000988757948809831,0.0656314049977362
"164",164,7,0.882264785049334,0.000510986203372509,0.380952380952381,0.000359417093014606,0.0202357838111437
"165",165,6,11.0645096680973,0.000397772474144789,0.333333333333333,0.00040044919639946,0.00267814965291875
"166",166,11,3.50301176957246,0.000438981562774363,0.181818181818182,0.000448146057111939,0.0365435628927257
"167",167,12,4.9463916336342,0.000521104742053153,0.606060606060606,0.000493095666216528,0.0285976730028396
"168",168,12,0.272741312741313,0.0004995004995005,0.136363636363636,0.000511129881844011,0.0277781174151309
"169",169,26,108.971349088999,0.000553403431101273,0.304615384615385,0.000870279433252978,0.055828354033385
"170",170,5,0,0.000494315373208107,0.6,0.000302977702425211,0.0135234852131374
"171",171,35,121.878684109547,0.000530503978779841,0.347899159663866,0.00114719933332071,0.0680385368202342
"172",172,33,152.077667026669,0.000541418516513265,0.553030303030303,0.000854199253055591,0.123375909882329
"173",173,38,64.2751029291722,0.000457456541628545,0.664295874822191,0.000858496766702755,0.165704365557018
"174",174,20,21.4590857753954,0.000521104742053153,0.473684210526316,0.000705510934286407,0.0342620842988566
"175",175,95,798.036205668025,0.000563063063063063,0.478611422172452,0.00195739589656424,0.362014357475397
"176",176,1,0,0.000383435582822086,0,0.000203325207663364,0.0012958920282623
"177",177,123,1412.29903145413,0.00060790273556231,0.236572037851526,0.00349551272745428,0.22833947441269
"178",178,96,422.061610339315,0.000505816894284269,0.429385964912281,0.00202851005983115,0.3348445728184
"179",179,63,363.66191793132,0.000572737686139748,0.415770609318996,0.00186505435230636,0.124411317709759
"180",180,4,0,0.000437828371278459,1,0.000281182895644304,0.00731131270474125
"181",181,42,34.9588525838243,0.000475963826749167,0.725900116144019,0.000931676007233241,0.175579561003955
"182",182,11,0.776907947925138,0.000510725229826353,0.836363636363636,0.000454353069462458,0.0289951456364063
"183",183,14,7.87097587219611,0.00045004500450045,0.252747252747253,0.000554033929267703,0.0288990444139197
"184",184,170,1893.21173232028,0.000588235294117647,0.0657152801949182,0.00464458664024545,0.341079211554199
"185",185,20,34.7235790839185,0.000478697941598851,0.3,0.000694462402845735,0.0374664038639869
"186",186,47,125.224237385038,0.000556792873051225,0.403330249768733,0.00143618174038808,0.0979758279827826
"187",187,3,0.192784462142722,0.000394011032308905,0,0.000254130721455986,0.00451238779964589
"188",188,114,1295.64511936024,0.000571102227298686,0.0673808414842416,0.00316715770250219,0.281362397496174
"189",189,74,21.8069213370924,0.000457456541628545,0.628656053313588,0.00147230266316404,0.305558593777155
"190",190,6,1.81936187386848,0.00050125313283208,0.666666666666667,0.000353200778198507,0.0165528797047173
"191",191,189,6869.72109258711,0.000640204865556978,0.148485871890127,0.00583703556594035,0.295512576055419
"192",192,22,76.363063605031,0.000535618639528656,0.428571428571429,0.000778992766628586,0.0472781746740346
"193",193,10,136.880487715643,0.000505305709954523,0.733333333333333,0.000500724807215474,0.0237031489541638
"194",194,57,140.813281308247,0.000448631673396142,0.639724310776942,0.00122024306150921,0.245007920427382
"195",195,14,6.15103332072103,0.000418410041841004,0.164835164835165,0.000556056118981069,0.0267681995718084
"196",196,4,0,0.000490196078431373,0.5,0.000275718365323707,0.01404506965196
"197",197,22,96.1133793332289,0.000552791597567717,0.363636363636364,0.000693981456557022,0.0681091503386192
"198",198,48,13.5826694224576,0.00045045045045045,0.640070921985816,0.00103007126892219,0.197925340887697
"199",199,6,15.3217716061245,0.00050251256281407,0.6,0.000355232406380839,0.0175664436472443
"200",200,33,203.466315880202,0.000547045951859956,0.477272727272727,0.00107114525694224,0.061783561357629
"201",201,18,0.0608493397358944,0.00042571306939123,0.869281045751634,0.000492465384133349,0.070826725642529
"202",202,20,32.5660839697104,5e-04,0.336842105263158,0.000725606404648676,0.0328682241362138
"203",203,48,10.7134295972822,0.00045766590389016,0.661347517730496,0.00102211916183158,0.198043988041006
"204",204,14,266.174508453249,0.000520291363163372,0.56043956043956,0.000643592767989993,0.0277857167189435
"205",205,10,7.02484259230714,0.000513347022587269,0.644444444444444,0.000450435737415187,0.0255283929939092
"206",206,36,205.333218099571,0.00050709939148073,0.111111111111111,0.0012008040572969,0.0595602885420582
"207",207,8,4.66744186289133,0.000510725229826353,0.857142857142857,0.000383673312314741,0.0260888003032145
"208",208,6,1.34417663528748,0.000430848772081,0.6,0.000361455914053926,0.00636858654809702
"209",209,25,78.9970404817968,0.000494071146245059,0.226666666666667,0.000871156186179566,0.0362589255808848
"210",210,21,46.2220980017349,0.000517330574236937,0.385714285714286,0.000736935472729979,0.0300393900409333
"211",211,4,0.168782431238516,0.000492853622474125,0.666666666666667,0.000288097957733406,0.00889402464108544
"212",212,8,0.0144927536231884,0.000416840350145894,0.714285714285714,0.000315280140956383,0.0386821807500328
"213",213,53,194.907978648705,0.000557413600891862,0.314949201741655,0.00157475491665615,0.103493746053611
"214",214,88,164.841545617362,0.000497017892644135,0.524033437826541,0.00177614623268994,0.34356404801382
"215",215,59,626.714053202268,0.000575705238917674,0.367621274108708,0.00170932110781814,0.151576014191404
"216",216,1,0,0.00036697247706422,0,0.000210912383636533,0.000462608091840749
"217",217,84,1899.3816494464,0.000580383052814858,0.302639127940333,0.00279158083052119,0.146965457266738
"218",218,20,0.270205915605215,0.000428265524625268,0.831578947368421,0.00052746511581091,0.0859730748553888
"219",219,71,650.265203232476,0.00057372346528973,0.284909456740443,0.00216141137097998,0.123349765460689
"220",220,11,5.04301005526429,0.000509424350483953,0.781818181818182,0.000458246441770406,0.0212788381833087
"221",221,113,647.261501917067,0.000508130081300813,0.447376738305942,0.00227191765508667,0.400358510469413
"222",222,23,11.7701697787112,0.000524658971668416,0.474308300395257,0.000764315256154255,0.0632250602433006
"223",223,101,1423.95476348236,0.000597014925373134,0.25960396039604,0.00293486444549559,0.179207732821597
"224",224,50,627.411168019375,0.00056785917092561,0.42530612244898,0.00122511845789436,0.163565831741575
"225",225,1,0,0.000385208012326656,0,0.000202899770660842,0.0013137086565264
"226",226,8,2.51175085854737,0.000508388408744281,0.714285714285714,0.000389475708093852,0.0233526862864251
"227",227,17,92.5943636208928,0.000521920668058455,0.308823529411765,0.000711272051865428,0.0276736318278258
"228",228,4,0,0.000489476260401371,0.5,0.000276222108578832,0.0192967867996472
"229",229,69,478.480155231505,0.000561797752808989,0.18925831202046,0.00200330620658272,0.152575477256018
"230",230,11,11.0134813844534,0.000428816466552316,0.309090909090909,0.000484027413864037,0.00931363405101753
"231",231,111,232.768935107313,0.000484730974309258,0.462735462735463,0.00223124361670036,0.385603558788721
"232",232,66,73.5251718512443,0.000476644423260248,0.46993006993007,0.00137852507629979,0.264078575101719
"233",233,75,474.632076407981,0.000571428571428571,0.278198198198198,0.00215266039897995,0.12878491716053
"234",234,5,0.112375742892261,0.000458926112895824,0.8,0.000301533128257231,0.0128648913633471
"235",235,48,487.544281104423,0.000577367205542725,0.256205673758865,0.00139200874192366,0.117823048936568
"236",236,52,715.333814268178,0.000568181818181818,0.32579185520362,0.00165140315248753,0.092183305544387
"237",237,126,1612.05076560843,0.000590318772136954,0.378031746031746,0.0026654795293684,0.424277880245156
"238",238,19,66.4003248870831,0.000441501103752759,0.198830409356725,0.00076774017624336,0.0263654320671323
"239",239,7,3.92929078891389,0.000505305709954523,0.857142857142857,0.00037642849889691,0.0169023126938726
"240",240,83,725.919191203011,0.00058343057176196,0.236849838377902,0.00243291522095645,0.143127521860658
"241",241,7,11.6938201949447,0.000502765208647562,0.571428571428571,0.000400008794407138,0.0114572893298736
"242",242,12,1.88266302254254,0.000512295081967213,0.666666666666667,0.000475285417188669,0.0408729631472929
"243",243,4,0.59549400041949,0.000503271263210871,0.833333333333333,0.000280496023809409,0.0146490356755631
"244",244,4,0,0.00048828125,0,0.000403945463711102,0.0129738254176325
"245",245,45,175.550619040956,0.000549148819330038,0.444444444444444,0.00138623021366214,0.0882502378990316
"246",246,4,0,0.000498504486540379,1,0.00028834923469301,0.0136439118693861
"247",247,16,3.06421165026711,0.000519480519480519,0.658333333333333,0.000580190638243492,0.0503319632455875
"248",248,173,5480.37191579047,0.000620347394540943,0.154052964108079,0.00512970908451556,0.261804031957642
"249",249,40,117.563830298284,0.000532197977647685,0.382051282051282,0.00124004214900826,0.083832707135532
"250",250,28,40.069935073134,0.000535905680600214,0.515873015873016,0.00094950655068978,0.0582707990083755
"251",251,21,17.9640118555689,0.000436490615451768,0.595238095238095,0.000558368807521367,0.086857095460087
"252",252,19,108.318141981634,0.000512820512820513,0.368421052631579,0.000744168672733924,0.0251132253541
"253",253,12,2.30053098148585,0.000412881915772089,0.106060606060606,0.000539737669881244,0.0108426907154573
"254",254,40,845.438375855151,0.000566893424036281,0.296153846153846,0.00138541058427355,0.0712165425676532
"255",255,13,0.35767829154625,0.000420168067226891,0.576923076923077,0.000404550016618644,0.0568589430811958
"256",256,6,0.151725589225589,0.0005005005005005,0.866666666666667,0.000327160769020784,0.0170995017060416
"257",257,12,1.38839377803744,0.000510464522715671,0.757575757575758,0.000482925540172769,0.026093631480406
"258",258,11,2.95282147937202,0.000502260170768458,0.527272727272727,0.000464666860105064,0.0318593197190392
"259",259,5,851.726396583434,0.000417536534446764,0,0.000503230042419787,0.00706880733521006
"260",260,13,24.9769921779586,0.000513874614594039,0.41025641025641,0.000526950920224574,0.0236235539843914
"261",261,24,118.286320952571,0.000527148128624143,0.373188405797101,0.000875956634934171,0.0400243170335606
"262",262,6,0.348892812088357,0.000434593654932638,0.2,0.000322654023146144,0.0152591311564903
"263",263,27,85.6707488919138,0.000530222693531283,0.413105413105413,0.000950626786361307,0.0505237064995147
"264",264,65,1849.31262212929,0.000554323725055432,0.154807692307692,0.00220974520526673,0.108627945849535
"265",265,85,1081.97736779651,0.000592768227622999,0.282072829131653,0.00257032801938471,0.179535747424651
"266",266,1,0,0.000414421881475342,0,0.000202101159538021,0.00291423346652218
"267",267,4,0.137237898900331,0.000441111601235112,0.833333333333333,0.00028387383019824,0.00721319214272944
"268",268,49,143.536362755882,0.000557413600891862,0.369047619047619,0.00148590455566788,0.0915989940068206
"269",269,56,7.35680111055951,0.000448229493500672,0.687662337662338,0.00114967654449022,0.235609732078921
"270",270,4,0,0.000495540138751239,1,0.000285029237516551,0.0118917922424667
"271",271,28,65.038813767481,0.000531067445565587,0.568783068783069,0.00071718696803386,0.113362106544924
"272",272,22,0.204621168000726,0.000517063081695967,0.186147186147186,0.000735122846763785,0.0743064735433941
"273",273,15,42.2368748038743,0.000490196078431373,0.352380952380952,0.000629916206871093,0.0216944815729096
"274",274,52,80.8328566392992,0.000458085203847916,0.636500754147813,0.00113485882501813,0.216930764901959
"275",275,11,36.432302168406,0.000470588235294118,0.454545454545455,0.000499559464763519,0.0166928790315375
"276",276,8,22.5152465417107,0.00047192071731949,0.392857142857143,0.000404082417966392,0.014120055202916
"277",277,2,0,0.000490918016691213,1,0.00022879228130097,0.0106470587259305
"278",278,3,3.610683198068,0.000392772977219167,0,0.000292838213865343,0.00176593961395121
"279",279,147,4776.34530889399,0.000615384615384615,0.127294753517845,0.00455752020707753,0.213795368994277
"280",280,5,0.572956044379756,0.000439367311072056,0.6,0.000330423320630943,0.00607503115719563
"281",281,67,49.1905524353095,0.000475511174512601,0.60153776571687,0.00135084376875601,0.279439609812214
"282",282,228,1170.78700987952,0.000501504513540622,0.11500115928588,0.00433845636525223,0.803348844661409
"283",283,115,1901.67160182525,0.000604960677555959,0.208085430968726,0.0033901894502072,0.195947797227944
"284",284,12,20.179374738639,0.000493583415597236,0.575757575757576,0.000523330471160292,0.0226308197055641
"285",285,8,15.1958303539826,0.000483792936623125,0.607142857142857,0.000351114766699553,0.0297756230187322
"286",286,12,16.430537055061,0.000522739153162572,0.575757575757576,0.000516065371395607,0.0247312326358344
"287",287,9,3.6345547691587,0.000448833034111311,0.388888888888889,0.000422593032832954,0.0137811563576229
"288",288,61,171.082146503724,0.000552791597567717,0.377595628415301,0.00178717939918866,0.128485677265347
"289",289,2,0,0.000491642084562439,1,0.000227495196069575,0.00908104366413076
"290",290,30,24.6523167220457,0.000524109014675052,0.131034482758621,0.000947365495103812,0.0681037317448508
"291",291,17,76.5742720958157,0.00051413881748072,0.448529411764706,0.00069903547657408,0.0253847483983863
