"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"110",110,28,113.03493955419,0.00108225108225108,0.529100529100529,0.00268559978081159,0.257831586842508
"111",111,1,0,0.000847457627118644,0,0.000442518980474318,0.0124552156432528
"112",112,76,792.929943073451,0.00121802679658952,0.444561403508772,0.00651087448242506,0.647693824540986
"113",113,20,4.66282353216521,0.00105042016806723,0.747368421052632,0.00184949282712305,0.216229553416296
"114",114,26,99.1163005514799,0.00107066381156317,0.483076923076923,0.00247458686527216,0.210613372999496
"115",115,113,1362.27291145589,0.00133333333333333,0.32917193426043,0.00947984167949222,0.847642369671939
"116",116,134,3626.65609513611,0.00138121546961326,0.269217820671081,0.0117034691855799,0.913891379924665
"117",117,81,554.303058159294,0.00126422250316056,0.429320987654321,0.00684250455546616,0.685335951660177
"118",118,2,0,0.000881834215167549,1,0.000541158564812187,0.0170783729139426
"119",119,23,810.987845585075,0.00108225108225108,0.33596837944664,0.00268006246038297,0.159434364252982
"120",120,13,5.58302909048172,0.00102986611740474,0.679487179487179,0.00137813094426812,0.128282793358148
"121",121,12,22.9973104742091,0.000988142292490119,0.5,0.00141024698325936,0.0804358525720739
"122",122,2,0,0.00069060773480663,1,0.000796088320216358,0.00157132247429993
"123",123,2,0,0.000676132521974307,1,0.00091142862365705,0.000672511401581191
"124",124,37,71.0758623854533,0.00113636363636364,0.591591591591592,0.00321854770130077,0.368141919292826
"125",125,73,249.271818476225,0.00121951219512195,0.517884322678843,0.00597068877260128,0.672823399908278
"126",126,29,20.3054525413291,0.00107758620689655,0.738916256157635,0.00255780238545939,0.290359579682929
"127",127,29,38.0020768374946,0.00111234705228031,0.630541871921182,0.00259842150256949,0.3020696829276
"128",128,55,1069.74026712331,0.00120192307692308,0.451851851851852,0.00528730625330687,0.465280278199679
"129",129,28,27.6167779849308,0.0011037527593819,0.650793650793651,0.00250524930286208,0.289304673064271
"130",130,23,272.508044268323,0.00105596620908131,0.442687747035573,0.00259170623620198,0.172458258989031
"131",131,38,112.107965870552,0.00113507377979569,0.512091038406828,0.0033992538086554,0.331562929922813
"132",132,18,23.132943487582,0.00107181136120043,0.758169934640523,0.00173456774450641,0.203932964384872
"133",133,46,132.278393781889,0.00115740740740741,0.509178743961353,0.00394305735980343,0.418308147525994
