"","vert_name_com","degree","betweenness","closeness","clust_coeff","pagerank","eigen_c"
"516",516,388,79827.399848285,0.000184365781710914,0.0482964383707611,0.0226880071666023,0.903316060737581
"517",517,100,2881.80151688655,0.000167560321715818,0.377171717171717,0.00354894256440955,0.557239707016205
"518",518,33,283.665930998921,0.000162575191025849,0.289772727272727,0.00172283791287784,0.112092685883548
"519",519,31,870.498114672311,0.000164771791069369,0.165591397849462,0.001672268410101,0.125223296110574
"520",520,1,0,0.000140232786425466,0,0.000437120432696078,0.000200938355657482
"521",521,61,2379.24253908071,0.000169204737732657,0.330601092896175,0.00246194948425486,0.354587114237493
"522",522,2,0,0.000142389292325217,1,0.000366919054032873,0.00133663210528672
"523",523,2,0,0.000149857635246516,1,0.000280567941659174,0.00441930504969866
"524",524,13,19.2561330363667,0.000163532297628782,0.58974358974359,0.000794402127652128,0.0659714447783993
"525",525,9,6.7155953967436,0.000158177791838026,0.805555555555556,0.000614868571608716,0.0354210567203675
"526",526,10,54.6325384492183,0.00015956598053295,0.4,0.000738460798818156,0.0221506833847063
"527",527,3,0,0.000154130702836005,1,0.000328866113292674,0.0103814687029229
"528",528,12,144.312110493916,0.000164663263625885,0.454545454545455,0.000806606579201304,0.0534917327736373
"529",529,21,214.617966067372,0.000167140230653518,0.261904761904762,0.00117031904819924,0.0876689957572288
"530",530,37,490.075484271465,0.000165672630881378,0.307807807807808,0.00199750515793181,0.126653939285488
"531",531,64,2732.5759238223,0.000170677590032429,0.193452380952381,0.00306618383263124,0.277053332494302
"532",532,9,13.0475811964791,0.000154750851129681,0.194444444444444,0.000640267906213759,0.0194983333637919
"533",533,55,2849.45627644673,0.000167728950016773,0.253872053872054,0.00315982887966895,0.190492989332056
"534",534,39,293.836718898417,0.000167785234899329,0.278002699055331,0.00205115460134269,0.200682924565444
"535",535,6,0,0.000164392569455861,1,0.000432394787263169,0.0486371032936623
"536",536,2,0,0.000152183838076396,1,0.000283511043450085,0.00753294976289271
"537",537,8,11.457614918419,0.000164609053497942,0.571428571428571,0.000549681139628907,0.0537676963038711
"538",538,30,102.873986665423,0.000162946064852534,0.0942528735632184,0.00157334212464057,0.122172905282441
"539",539,208,6412.67432304267,0.000169548999660902,0.0113340765514679,0.00995947056819073,1
"540",540,16,27.7110190843155,0.000163105529277442,0.108333333333333,0.00100377193823565,0.076758845209998
"541",541,3,1.02654470638513,0.000157084511467169,0.666666666666667,0.000327585858239622,0.0155808601749886
"542",542,10,0.511335378896745,0.00015389350569406,0.822222222222222,0.000483273155896167,0.0773968806612375
"543",543,3,0,0.000148809523809524,0.333333333333333,0.000320212675760824,0.0107214492036027
